schema_version,record_type,phase,case,nlat,nlon,exclusive_lmax_mmax,transform,implementation,dtype,batch_size,measurement,status,reason,warmup,repeat,samples_s,median_s,minimum_s,milliseconds_per_batch,milliseconds_per_frame,frames_per_second,module_buffer_bytes,estimated_module_bytes,estimated_initial_peak_bytes,estimated_construction_peak_rss_bytes,constructor_seconds,constructor_peak_allocated_bytes,constructor_peak_reserved_bytes,host_rss_before_construction_bytes,host_rss_after_construction_bytes,host_peak_rss_during_construction_bytes,host_memory_limit_bytes,host_memory_budget_bytes,cuda_device_name,cuda_total_memory_bytes,cuda_allocated_before_input_bytes,cuda_reserved_before_input_bytes,cuda_allocated_before_forward_bytes,cuda_reserved_before_forward_bytes,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,runtime_extra_allocated_bytes,runtime_extra_reserved_bytes,input_bytes,predicted_peak_bytes,memory_budget_bytes,memory_budget_fraction,source_sha,benchmark_code_sha,worker_pid,worker_returncode,worker_stderr_tail,started_at,finished_at,traceback
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_b_batch,721x1440x720,721,1440,720,vector,runtime_fold,float32,4,forward,completed,,2,3,"[0.02333185, 0.023305431, 0.023337941]",0.02333185,0.023305431,23.331850000000003,5.832962500000001,171.43947008059797,2990149204,2990149208,4618118532,24994935488,34.73894099611789,2990557696,2992635904,18624512,732672000,33676165120,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,2990557696,2992635904,3057666560,3462397952,3426777088,3462397952,436219392,469762048,33223680,4284625618,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1779500,0,,2026-09-17T19:22:44.061574+00:00,2026-09-17T19:23:20.142596+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_b_batch,721x1440x720,721,1440,720,vector,runtime_fold,float32,16,forward,completed,,2,3,"[0.055788204, 0.055920722, 0.055906495]",0.055906495,0.055788204,55.906495,3.4941559375,286.1921499460841,2990149204,2990149208,5016802692,24994935488,34.83394074696116,2990557696,2992635904,18571264,732676096,33675137024,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,2990557696,2992635904,3157006848,4861198336,4621789696,4861198336,1631232000,1868562432,132894720,5725224960,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1779631,0,,2026-09-17T19:23:20.810753+00:00,2026-09-17T19:23:57.168629+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_b_batch,721x1440x720,721,1440,720,vector,runtime_fold,float32,64,forward,completed,,2,3,"[0.133054417, 0.1328794, 0.132945985]",0.132945985,0.1328794,132.94598499999998,2.0772810156249997,481.3985168487789,2990149204,2990149208,6611539332,24994935488,34.4227571550291,2990557696,2992635904,18571264,732811264,33676255232,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,2990557696,2992635904,3555691008,10437525504,9396795392,10437525504,6406237696,7444889600,531578880,12547679847,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1779898,0,,2026-09-17T19:23:57.870995+00:00,2026-09-17T19:24:34.193546+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_b_batch,721x1440x720,721,1440,720,vector,runtime_fold,float32,128,forward,skipped_predicted_capacity,corrected adaptive model predicts capacity risk; the prior unmapped-peak run is retained in manifest history,,,,,,,,,,2990149208,8737854852,24994935488,,,,,,,,82463372083,,,,,,,,,,,,21447154074,10897797939,0.85,,,,,,,,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_b_batch,721x1440x720,721,1440,720,vector,precomputed_projection,float32,4,forward,completed,,2,3,"[0.027991056, 0.027988973, 0.028102795]",0.027991056,0.027988973,27.991056,6.997764,142.90279009123486,5980262400,5980262400,9103288320,48915841024,193.17932333610952,5981077504,5981077504,18534400,799145984,39674621952,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,5981077504,5981077504,6048186368,6182404096,6149038080,6182404096,167960576,201326592,33223680,7542615245,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1780340,0,"/home/albert/sht_bench/scripts/torch_bc_resolution_scaling.py:781: UserWarning: Complex modules are a new feature under active development whose design may change, and some modules might not work as expected when using complex tensors as parameters or buffers. Please file an issue at https://github.com/pytorch/pytorch/issues/new?template=bug-report.yml if a complex module does not work as expected.
  module = module.to(device=device, dtype=target_dtype).eval()
",2026-09-17T19:25:11.166151+00:00,2026-09-17T19:28:25.623271+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_b_batch,721x1440x720,721,1440,720,vector,precomputed_projection,float32,16,forward,completed,,2,3,"[0.033768631, 0.03382218, 0.033803877]",0.033803877,0.033768631,33.803877,2.1127423125,473.31848947385527,5980262400,5980262400,9501972480,48915841024,192.64295038813725,5981077504,5981077504,18542592,799195136,39674875904,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,5981077504,5981077504,6147526656,6685720576,6547626496,6685720576,566548992,704643072,132894720,8022864692,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1783797,0,"/home/albert/sht_bench/scripts/torch_bc_resolution_scaling.py:781: UserWarning: Complex modules are a new feature under active development whose design may change, and some modules might not work as expected when using complex tensors as parameters or buffers. Please file an issue at https://github.com/pytorch/pytorch/issues/new?template=bug-report.yml if a complex module does not work as expected.
  module = module.to(device=device, dtype=target_dtype).eval()
",2026-09-17T19:28:26.381023+00:00,2026-09-17T19:31:40.302664+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,361x720x360,361,720,360,scalar,runtime_fold,float64,1,forward,completed,,2,5,"[0.001803525, 0.001775563, 0.001675887, 0.001659436, 0.001663924]",0.001675887,0.001659436,1.6758870000000001,1.6758870000000001,596.6989421124455,374302448,374302456,569771124,4068161472,1.9063339598942548,374303232,377487360,18763776,736706560,1482313728,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,374303232,377487360,409937408,457179136,432770560,457179136,58467328,79691776,2079360,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1788699,0,,2026-09-17T19:35:27.400585+00:00,2026-09-17T19:35:30.574443+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,361x720x360,361,720,360,scalar,precomputed_projection,float64,1,forward,completed,,2,5,"[0.002197811, 0.002188573, 0.00218131, 0.002189966, 0.002194354]",0.002189966,0.00218131,2.1899659999999996,2.1899659999999996,456.62809376949235,748569600,748569600,1131171840,7062298624,9.112295868108049,748683264,748683264,18817024,732844032,3731120128,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,748683264,748683264,784317440,803209216,790556160,803209216,41872896,54525952,2079360,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1788785,0,"/home/albert/sht_bench/scripts/torch_bc_resolution_scaling.py:786: UserWarning: Complex modules are a new feature under active development whose design may change, and some modules might not work as expected when using complex tensors as parameters or buffers. Please file an issue at https://github.com/pytorch/pytorch/issues/new?template=bug-report.yml if a complex module does not work as expected.
  module = module.to(device=device, dtype=target_dtype).eval()
",2026-09-17T19:35:31.287317+00:00,2026-09-17T19:35:41.735779+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,361x720x360,361,720,360,vector,runtime_fold,float64,1,forward,completed,,2,5,"[0.005495503, 0.005476467, 0.005484602, 0.005471107, 0.005474414]",0.005476467,0.005471107,5.4764669999999995,5.4764669999999995,182.59947517258848,748587248,748587256,1139515764,7062439872,5.387460062978789,748701696,750780416,18771968,732876800,4858494976,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,748701696,750780416,786415104,851443712,832069632,851443712,83367936,100663296,4158720,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1788861,0,,2026-09-17T19:35:42.508217+00:00,2026-09-17T19:35:49.172361+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,361x720x360,361,720,360,vector,precomputed_projection,float64,1,forward,completed,,2,5,"[0.008611115, 0.008577122, 0.008592431, 0.008611126, 0.008611006]",0.008611006,0.008577122,8.611006,8.611006,116.13044979878079,1497139200,1497139200,2262343680,13050855424,14.703854602063075,1497366528,1497366528,18767872,733200384,7160737792,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,1497366528,1497366528,1535079936,1551892480,1547745280,1551892480,50378752,54525952,4158720,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1788937,0,"/home/albert/sht_bench/scripts/torch_bc_resolution_scaling.py:786: UserWarning: Complex modules are a new feature under active development whose design may change, and some modules might not work as expected when using complex tensors as parameters or buffers. Please file an issue at https://github.com/pytorch/pytorch/issues/new?template=bug-report.yml if a complex module does not work as expected.
  module = module.to(device=device, dtype=target_dtype).eval()
",2026-09-17T19:35:49.886719+00:00,2026-09-17T19:36:05.976519+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,481x960x480,481,960,480,scalar,runtime_fold,float64,1,forward,completed,,2,5,"[0.003486805, 0.003442673, 0.003429177, 0.003422956, 0.003422305]",0.003429177,0.003422305,3.4291769999999997,3.4291769999999997,291.6151601390071,886602728,886602736,1344680424,8166563712,2.4877484240569174,887119360,889192448,18812928,739897344,2509479936,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,887119360,889192448,924367872,985661440,964949504,985661440,77830144,96468992,3694080,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1789081,0,,2026-09-17T19:36:06.728175+00:00,2026-09-17T19:36:10.578085+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,481x960x480,481,960,480,scalar,precomputed_projection,float64,1,forward,completed,,2,5,"[0.003073003, 0.00307686, 0.003063485, 0.003062835, 0.003068555]",0.003068555,0.003062835,3.0685550000000004,3.0685550000000004,325.8862884973546,1773158400,1773158400,2674513920,15259009024,12.82475614384748,1774190592,1774190592,18767872,732712960,7880388608,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,1774190592,1774190592,1811439104,1828716544,1822521856,1828716544,48331264,54525952,3694080,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1789157,0,"/home/albert/sht_bench/scripts/torch_bc_resolution_scaling.py:786: UserWarning: Complex modules are a new feature under active development whose design may change, and some modules might not work as expected when using complex tensors as parameters or buffers. Please file an issue at https://github.com/pytorch/pytorch/issues/new?template=bug-report.yml if a complex module does not work as expected.
  module = module.to(device=device, dtype=target_dtype).eval()
",2026-09-17T19:36:11.346093+00:00,2026-09-17T19:36:25.479902+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,481x960x480,481,960,480,vector,runtime_fold,float64,1,forward,completed,,2,5,"[0.012351023, 0.012367934, 0.012379616, 0.012340233, 0.012348488]",0.012351023,0.012340233,12.351023,12.351023,80.9649532674338,1773181928,1773181936,2689325544,15259197312,10.719132356112823,1774214656,1776287744,18718720,732790784,10509246464,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,1774214656,1776287744,1815157248,1918894080,1896304640,1918894080,122089984,142606336,7388160,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1789233,0,,2026-09-17T19:36:26.217388+00:00,2026-09-17T19:36:38.291084+00:00,
sht_bench.torch_bc_resolution_scaling.v1,performance,phase_c_float64,481x960x480,481,960,480,vector,precomputed_projection,float64,1,forward,completed,,2,5,"[0.012063056, 0.012036756, 0.012028532, 0.012043449, 0.012035905]",0.012036756,0.012028532,12.036755999999999,12.036755999999999,83.07886277664846,3546316800,3546316800,5349027840,29444276224,38.89312446699478,3546316800,3548381184,18755584,733085696,12465922048,103079215104,82463372083,NVIDIA GeForce RTX 5070,12378112000,3546316800,3548381184,3587259392,3623878656,3609416704,3623878656,63099904,75497472,7388160,,10897797939,0.85,f4cc65515d79d66ff7ab1f02d53518e0b063fc99,8e139a6b7930691ffd6308786abbbfcafcbf4d8a,1789382,0,"/home/albert/sht_bench/scripts/torch_bc_resolution_scaling.py:786: UserWarning: Complex modules are a new feature under active development whose design may change, and some modules might not work as expected when using complex tensors as parameters or buffers. Please file an issue at https://github.com/pytorch/pytorch/issues/new?template=bug-report.yml if a complex module does not work as expected.
  module = module.to(device=device, dtype=target_dtype).eval()
",2026-09-17T19:36:38.967277+00:00,2026-09-17T19:37:19.271799+00:00,
